resample_timestamp,SFXFNGCU2005_vibration_2,SFXFNGCU2006_vibration_1
2023-03-14 06:01:26+00:00,1.34556667898,0.430210325047801
2023-03-14 06:01:27+00:00,0.478011472275335,1.11536010197578
2023-03-14 06:01:28+00:00,0.41427660930529,0.350541746335245
2023-03-14 06:01:29+00:00,0.55768005098789,1.24282982791587
2023-03-14 06:01:30+00:00,0.350541746335245,0.860420650095602
2023-03-14 06:01:31+00:00,0.366475462077757,0.844486934353091
2023-03-14 06:01:32+00:00,0.462077756532823,0.0637348629700446
2023-03-14 06:01:33+00:00,0.732950924155513,0.0637348629700446
2023-03-14 06:01:34+00:00,0.446144040790312,0.780752071383047
2023-03-14 06:01:35+00:00,0.573613766730402,1.1472275334608
2023-03-14 06:01:36+00:00,0.956022944550669,0.0318674314850223
2023-03-14 06:01:37+00:00,0.541746335245379,0.0956022944550669
2023-03-14 06:01:38+00:00,0.509878903760357,0.541746335245379
2023-03-14 06:01:39+00:00,1.32249840662843,0.0478011472275335
2023-03-14 06:01:40+00:00,0.398342893562779,0.82855321861058
2023-03-14 06:01:41+00:00,0.366475462077757,0.796685787125558
2023-03-14 06:01:42+00:00,0.97195666029318,0.0796685787125558
2023-03-14 06:01:43+00:00,0.382409177820268,0.0637348629700446
2023-03-14 06:01:44+00:00,0.350541746335245,0.748884639898024
2023-03-14 06:01:45+00:00,0.41427660930529,0.0637348629700446
2023-03-14 06:01:46+00:00,0.764818355640535,0.398342893562779
2023-03-14 06:01:47+00:00,0.430210325047801,0.159337157425112
2023-03-14 06:01:48+00:00,0.334608030592734,0.0637348629700446
2023-03-14 06:01:49+00:00,0.82855321861058,0.0796685787125558
2023-03-14 06:01:50+00:00,0.318674314850223,0.796685787125558
2023-03-14 06:01:51+00:00,1.0038240917782,0.0796685787125558
2023-03-14 06:01:52+00:00,0.334608030592734,1.32249840662843
2023-03-14 06:01:53+00:00,0.318674314850223,0.0637348629700446
2023-03-14 06:01:54+00:00,0.525812619502868,0.0637348629700446
2023-03-14 06:01:55+00:00,0.924155513065647,0.82855321861058
2023-03-14 06:01:56+00:00,0.334608030592734,0.0478011472275335
2023-03-14 06:01:57+00:00,0.318674314850223,0.478011472275335
2023-03-14 06:01:58+00:00,0.366475462077757,0.0956022944550669
2023-03-14 06:01:59+00:00,0.334608030592734,0.908221797323136
2023-03-14 06:02:00+00:00,0.334608030592734,0.0478011472275335
2023-03-14 06:02:01+00:00,0.541746335245379,0.0796685787125558
2023-03-14 06:02:02+00:00,0.796685787125558,0.541746335245379
2023-03-14 06:02:03+00:00,0.68514977692798,0.191204588910134
2023-03-14 06:02:04+00:00,0.286806883365201,0.541746335245379
2023-03-14 06:02:05+00:00,0.382409177820268,0.0478011472275335
2023-03-14 06:02:06+00:00,0.509878903760357,0.382409177820268
2023-03-14 06:02:07+00:00,3.03569152326323,0.0637348629700446
2023-03-14 06:02:08+00:00,0.876354365838113,0.0478011472275335
2023-03-14 06:02:09+00:00,0.334608030592734,0.764818355640535
2023-03-14 06:02:10+00:00,1.24282982791587,0.127469725940089
2023-03-14 06:02:11+00:00,0.318674314850223,0.701083492670491
2023-03-14 06:02:12+00:00,0.908221797323136,0.207138304652645
2023-03-14 06:02:13+00:00,0.812619502868069,0.0478011472275335
2023-03-14 06:02:14+00:00,0.318674314850223,0.286806883365201
2023-03-14 06:02:15+00:00,0.796685787125558,0.191204588910134
2023-03-14 06:02:16+00:00,0.780752071383047,1.03569152326323
2023-03-14 06:02:17+00:00,0.334608030592734,1.17909496494583
2023-03-14 06:02:18+00:00,0.334608030592734,0.525812619502868
2023-03-14 06:02:19+00:00,1.09942638623327,0.732950924155513
2023-03-14 06:02:20+00:00,0.302740599107712,0.111536010197578
2023-03-14 06:02:21+00:00,0.302740599107712,0.159337157425112
2023-03-14 06:02:22+00:00,0.286806883365201,0.159337157425112
2023-03-14 06:02:23+00:00,0.334608030592734,1.22689611217336
2023-03-14 06:02:24+00:00,0.334608030592734,0.0478011472275335
2023-03-14 06:02:25+00:00,0.462077756532823,0.159337157425112
2023-03-14 06:02:26+00:00,0.302740599107712,0.446144040790312
2023-03-14 06:02:27+00:00,0.637348629700446,0.844486934353091
2023-03-14 06:02:28+00:00,1.0038240917782,1.03569152326323
2023-03-14 06:02:29+00:00,0.334608030592734,0.987890376035692
2023-03-14 06:02:30+00:00,0.605481198215424,0.41427660930529
2023-03-14 06:02:31+00:00,0.334608030592734,0.764818355640535
2023-03-14 06:02:32+00:00,0.350541746335245,0.0956022944550669
2023-03-14 06:02:33+00:00,0.573613766730402,1.0038240917782
2023-03-14 06:02:34+00:00,0.908221797323136,0.462077756532823
2023-03-14 06:02:35+00:00,0.82855321861058,1.64117272147865
2023-03-14 06:02:36+00:00,0.334608030592734,0.127469725940089
2023-03-14 06:02:37+00:00,0.334608030592734,0.764818355640535
2023-03-14 06:02:38+00:00,0.334608030592734,0.0318674314850223
2023-03-14 06:02:39+00:00,0.637348629700446,0.573613766730402
2023-03-14 06:02:40+00:00,0.334608030592734,0.1434034416826
2023-03-14 06:02:41+00:00,0.334608030592734,0.940089228808158
2023-03-14 06:02:42+00:00,0.302740599107712,0.223072020395156
2023-03-14 06:02:43+00:00,0.366475462077757,0.796685787125558
2023-03-14 06:02:44+00:00,0.350541746335245,0.812619502868069
2023-03-14 06:02:45+00:00,0.302740599107712,0.366475462077757
2023-03-14 06:02:46+00:00,0.589547482472913,0.0796685787125558
2023-03-14 06:02:47+00:00,0.350541746335245,0.525812619502868
2023-03-14 06:02:48+00:00,0.334608030592734,0.398342893562779
2023-03-14 06:02:49+00:00,0.573613766730402,1.01975780752071
2023-03-14 06:02:50+00:00,0.302740599107712,0.382409177820268
2023-03-14 06:02:51+00:00,0.334608030592734,0.876354365838113
2023-03-14 06:02:52+00:00,0.924155513065647,0.509878903760357
2023-03-14 06:02:53+00:00,0.812619502868069,0.350541746335245
2023-03-14 06:02:54+00:00,0.55768005098789,0.653282345442957
2023-03-14 06:02:55+00:00,0.334608030592734,0.0478011472275335
2023-03-14 06:02:56+00:00,0.334608030592734,0.0478011472275335
2023-03-14 06:02:57+00:00,0.717017208413002,0.987890376035692
2023-03-14 06:02:58+00:00,0.302740599107712,0.987890376035692
2023-03-14 06:02:59+00:00,0.573613766730402,0.493945188017846
2023-03-14 06:03:00+00:00,0.334608030592734,0.159337157425112
2023-03-14 06:03:01+00:00,0.191204588910134,1.01975780752071
2023-03-14 06:03:02+00:00,0.350541746335245,0.0318674314850223
2023-03-14 06:03:03+00:00,0.637348629700446,0.191204588910134
2023-03-14 06:03:04+00:00,0.844486934353091,1.13129381771829
2023-03-14 06:03:05+00:00,0.334608030592734,0.207138304652645
